,filename_left,filename_right
106635097,ATL04_20190504203319_05590301_006_02.h5,MOD06_L2.A2019121.0000.061.2019121134604.hdf
106635734,ATL04_20190503205858_05440301_006_02.h5,MOD06_L2.A2019122.0045.061.2019122145848.hdf
106636023,ATL04_20190502212437_05290301_006_02.h5,MOD06_L2.A2019125.0115.061.2019127035843.hdf
106636314,ATL04_20190501215016_05140301_006_02.h5,MOD06_L2.A2019121.2125.061.2019122132847.hdf
106636480,ATL04_20190430221556_04990301_006_02.h5,MOD06_L2.A2019124.0215.061.2019125224532.hdf
106636873,ATL04_20190503223315_05450301_006_02.h5,MOD06_L2.A2019123.2115.061.2019125182756.hdf
106637099,ATL04_20190502225854_05300301_006_02.h5,MOD06_L2.A2019123.0310.061.2019123133748.hdf
106637185,ATL04_20190506225035_05910301_006_02.h5,MOD06_L2.A2019121.0320.061.2019121134753.hdf
106637536,ATL04_20190501232434_05150301_006_02.h5,MOD06_L2.A2019126.0340.061.2019127040659.hdf
106637860,ATL04_20190430235014_05000301_006_02.h5,MOD06_L2.A2019122.0405.061.2019122145929.hdf
106638316,ATL04_20190430001553_04850301_006_02.h5,MOD06_L2.A2019125.0435.061.2019127035953.hdf
106638589,ATL04_20190503003312_05310301_006_02.h5,MOD06_L2.A2019121.0500.061.2019121133656.hdf
106638986,ATL04_20190502005851_05160301_006_02.h5,MOD06_L2.A2019125.2100.061.2019127035822.hdf
106640036,ATL04_20190430015011_04860301_006_02.h5,MOD06_L2.A2019125.0615.061.2019127040113.hdf
106641153,ATL04_20190506022449_05780301_006_02.h5,MOD06_L2.A2019124.0710.061.2019125225003.hdf
106643116,ATL04_20190503034147_05330301_006_02.h5,MOD06_L2.A2019123.2105.061.2019125175710.hdf
106645956,ATL04_20190501043306_05030301_006_02.h5,MOD06_L2.A2019124.2135.061.2019125224316.hdf
106650549,ATL04_20190430032428_04870301_006_02.h5,MOD06_L2.A2019125.0820.061.2019127040519.hdf
106656022,ATL04_20190502040726_05180301_006_02.h5,MOD06_L2.A2019120.0015.061.2019120132336.hdf
106656596,ATL04_20190506035907_05790301_006_02.h5,MOD06_L2.A2019125.0030.061.2019127034758.hdf
106674345,ATL04_20190503130731_05390301_006_02.h5,MOD06_L2.A2019120.0240.061.2019120134805.hdf
106675874,ATL04_20190503144148_05400301_006_02.h5,MOD06_L2.A2019122.0225.061.2019122151130.hdf
106677176,ATL04_20190501170725_05110301_006_02.h5,MOD06_L2.A2019121.0140.061.2019121135355.hdf
106677319,ATL04_20190430173304_04960301_006_02.h5,MOD06_L2.A2019126.2325.061.2019127074346.hdf
106677548,ATL04_20190503175023_05420301_006_02.h5,MOD06_L2.A2019124.2335.061.2019125225032.hdf
106677906,ATL04_20190502181602_05270301_006_02.h5,MOD06_L2.A2019124.0035.061.2019125224248.hdf
106678250,ATL04_20190501184142_05120301_006_02.h5,MOD06_L2.A2019120.0100.061.2019120134847.hdf
106679314,ATL04_20190502023309_05170301_006_02.h5,MOD06_L2.A2019120.0555.061.2019120135942.hdf
106679595,ATL04_20190501025848_05020301_006_02.h5,MOD06_L2.A2019120.0415.061.2019120134641.hdf
106681352,ATL04_20190430045845_04880301_006_02.h5,MOD06_L2.A2019122.0900.061.2019122194608.hdf
106681867,ATL04_20190502054143_05190301_006_02.h5,MOD06_L2.A2019121.0955.061.2019121220143.hdf
106737975,ATL04_20190504075900_05510301_006_02.h5,MOD06_L2.A2019121.1310.061.2019122051636.hdf
107297837,ATL04_20190501060723_05040301_006_02.h5,MOD06_L2.A2019124.0130.061.2019125223346.hdf
108294413,ATL04_20190505214157_05750301_006_02.h5,MOD06_L2.A2019126.1100.061.2019127035816.hdf
110229010,ATL04_20190326041350_13400201_006_02.h5,MOD06_L2.A2019087.1935.061.2019088192032.hdf
110230245,ATL04_20190329153111_00060301_006_02.h5,MOD06_L2.A2019086.0625.061.2019088192358.hdf
110232403,ATL04_20190331161410_00370301_006_02.h5,MOD06_L2.A2019087.1955.061.2019088193235.hdf
110234401,ATL04_20190329183946_00080301_006_02.h5,MOD06_L2.A2019090.2210.061.2019091073708.hdf
110234729,ATL04_20190328190525_13800201_006_02.h5,MOD06_L2.A2019086.2235.061.2019088191522.hdf
110234984,ATL04_20190327193104_13650201_006_02.h5,MOD06_L2.A2019087.0650.061.2019088192048.hdf
110235670,ATL04_20190329201403_00090301_006_02.h5,MOD06_L2.A2019090.2350.061.2019091074018.hdf
110235943,ATL04_20190328203942_13810201_006_02.h5,MOD06_L2.A2019089.0640.061.2019089194219.hdf
110236730,ATL04_20190330212241_00250301_006_02.h5,MOD06_L2.A2019086.0110.061.2019088190118.hdf
110236836,ATL04_20190327034810_13550201_006_02.h5,MOD06_L2.A2019091.0130.061.2019091134635.hdf
110236970,ATL04_20190329214820_00100301_006_02.h5,MOD06_L2.A2019091.0625.061.2019091195121.hdf
110237231,ATL04_20190328221359_13820201_006_02.h5,MOD06_L2.A2019087.0155.061.2019088192651.hdf
110237403,ATL04_20190327223938_13670201_006_02.h5,MOD06_L2.A2019090.0225.061.2019090132541.hdf
110237441,ATL04_20190331223120_00410301_006_02.h5,MOD06_L2.A2019088.0235.061.2019088192621.hdf
110237855,ATL04_20190326230518_13520201_006_02.h5,MOD06_L2.A2019086.0605.061.2019088190122.hdf
110237915,ATL04_20190328032231_13700201_006_02.h5,MOD06_L2.A2019085.0345.061.2019088185105.hdf
110238027,ATL04_20190328234817_13830201_006_02.h5,MOD06_L2.A2019085.0525.061.2019088185524.hdf
110238368,ATL04_20190328001356_13680201_006_02.h5,MOD06_L2.A2019086.0430.061.2019088191039.hdf
110238403,ATL04_20190401000537_00420301_006_02.h5,MOD06_L2.A2019089.0500.061.2019089131904.hdf
110238908,ATL04_20190327003935_13530201_006_02.h5,MOD06_L2.A2019087.0510.061.2019088191708.hdf
110239711,ATL04_20190326010515_13380201_006_02.h5,MOD06_L2.A2019090.0540.061.2019090131921.hdf
110239913,ATL04_20190326072225_13420201_006_02.h5,MOD06_L2.A2019085.0840.061.2019088185355.hdf
110239954,ATL04_20190328080523_13730201_006_02.h5,MOD06_L2.A2019090.0900.061.2019090192641.hdf
110240008,ATL04_20190401075704_00470301_006_02.h5,MOD06_L2.A2019086.0925.061.2019088190851.hdf
110240196,ATL04_20190327083102_13580201_006_02.h5,MOD06_L2.A2019089.0955.061.2019089193653.hdf
110241265,ATL04_20190326085642_13430201_006_02.h5,MOD06_L2.A2019088.1050.061.2019088195230.hdf
110241407,ATL04_20190330084822_00170301_006_02.h5,MOD06_L2.A2019086.1105.061.2019088191558.hdf
110241504,ATL04_20190329091401_00020301_006_02.h5,MOD06_L2.A2019089.1135.061.2019089194031.hdf
110241906,ATL04_20190328093940_13740201_006_02.h5,MOD06_L2.A2019085.1200.061.2019088190001.hdf
110242030,ATL04_20190327100520_13590201_006_02.h5,MOD06_L2.A2019090.1220.061.2019091015029.hdf
110242449,ATL04_20190326103059_13440201_006_02.h5,MOD06_L2.A2019086.1245.061.2019088192017.hdf
110242783,ATL04_20190329104819_00030301_006_02.h5,MOD06_L2.A2019086.0745.061.2019088190417.hdf
110243276,ATL04_20190327113937_13600201_006_02.h5,MOD06_L2.A2019088.1410.061.2019089014113.hdf
110243340,ATL04_20190331113118_00340301_006_02.h5,MOD06_L2.A2019086.1420.061.2019088191006.hdf
110243646,ATL04_20190326120517_13450201_006_02.h5,MOD06_L2.A2019091.1440.061.2019092015835.hdf
110243999,ATL04_20190329122236_00040301_006_02.h5,MOD06_L2.A2019087.1505.061.2019088192557.hdf
110244275,ATL04_20190328124815_13760201_006_02.h5,MOD06_L2.A2019090.1535.061.2019091013729.hdf
110244615,ATL04_20190327131354_13610201_006_02.h5,MOD06_L2.A2019086.1600.061.2019088191243.hdf
110245274,ATL04_20190329135654_00050301_006_02.h5,MOD06_L2.A2019088.0730.061.2019088194957.hdf
110249288,ATL04_20190327162229_13630201_006_02.h5,MOD06_L2.A2019091.0750.061.2019091194051.hdf
110256881,ATL04_20190328155650_13780201_006_02.h5,MOD06_L2.A2019087.0930.061.2019088192020.hdf
110257072,ATL04_20190401154831_00520301_006_02.h5,MOD06_L2.A2019085.0940.061.2019088184854.hdf
110262287,ATL04_20190326164809_13480201_006_02.h5,MOD06_L2.A2019085.1425.061.2019088185514.hdf
110270240,ATL04_20190330163949_00220301_006_02.h5,MOD06_L2.A2019087.2110.061.2019088192200.hdf
110271721,ATL04_20190326054808_13410201_006_02.h5,MOD06_L2.A2019090.0745.061.2019090193029.hdf
110285220,ATL04_20190329025652_13850201_006_02.h5,MOD06_L2.A2019085.0700.061.2019088184926.hdf
110293758,ATL04_20190329170528_00070301_006_02.h5,MOD06_L2.A2019087.2005.061.2019088193919.hdf
110314420,ATL04_20190401185706_00540301_006_02.h5,MOD06_L2.A2019090.0140.061.2019090131744.hdf
110331299,ATL04_20190327175647_13640201_006_02.h5,MOD06_L2.A2019089.2125.061.2019090073804.hdf
110331880,ATL04_20190326182226_13490201_006_02.h5,MOD06_L2.A2019085.2150.061.2019088185551.hdf
110373453,ATL04_20190327052228_13560201_006_02.h5,MOD06_L2.A2019091.0945.061.2019091195713.hdf
113944699,ATL04_20190716142854_02830401_006_02.h5,MOD06_L2.A2019201.2150.061.2019202073841.hdf
113947045,ATL04_20190716015434_02750401_006_02.h5,MOD06_L2.A2019199.2200.061.2019200073916.hdf
113951177,ATL04_20190716032852_02760401_006_02.h5,MOD06_L2.A2019198.2240.061.2019199074718.hdf
113952481,ATL04_20190717043730_02920401_006_02.h5,MOD06_L2.A2019198.2235.061.2019199074148.hdf
113952641,ATL04_20190721042912_03530401_006_02.h5,MOD06_L2.A2019199.1325.061.2019200015007.hdf
113954289,ATL04_20190718054608_03080401_006_02.h5,MOD06_L2.A2019203.1440.061.2019204180023.hdf
113954621,ATL04_20190717061148_02930401_006_02.h5,MOD06_L2.A2019199.1505.061.2019200014945.hdf
113954947,ATL04_20190716063726_02780401_006_02.h5,MOD06_L2.A2019202.1535.061.2019204162842.hdf
113955120,ATL04_20190719065447_03240401_006_02.h5,MOD06_L2.A2019198.1600.061.2019199014249.hdf
113955259,ATL04_20190718072026_03090401_006_02.h5,MOD06_L2.A2019203.1620.061.2019204175455.hdf
113955499,ATL04_20190717074605_02940401_006_02.h5,MOD06_L2.A2019199.1645.061.2019200014735.hdf
113955585,ATL04_20190721073747_03550401_006_02.h5,MOD06_L2.A2019197.1655.061.2019198013504.hdf
113955627,ATL04_20190716081144_02790401_006_02.h5,MOD06_L2.A2019202.1715.061.2019204161843.hdf
113955742,ATL04_20190717140315_02980401_006_02.h5,MOD06_L2.A2019198.1740.061.2019199014130.hdf
113955819,ATL04_20190719082904_03250401_006_02.h5,MOD06_L2.A2019197.2150.061.2019198073702.hdf
113956051,ATL04_20190722084626_03710401_006_02.h5,MOD06_L2.A2019199.2140.061.2019200073542.hdf
113956266,ATL04_20190717092022_02950401_006_02.h5,MOD06_L2.A2019202.1855.061.2019204162437.hdf
113956497,ATL04_20190716094601_02800401_006_02.h5,MOD06_L2.A2019203.1935.061.2019204175151.hdf
113956560,ATL04_20190719144614_03290401_006_02.h5,MOD06_L2.A2019199.1820.061.2019200074313.hdf
113956867,ATL04_20190718102901_03110401_006_02.h5,MOD06_L2.A2019197.2015.061.2019198073640.hdf
113957055,ATL04_20190722102043_03720401_006_02.h5,MOD06_L2.A2019198.2055.061.2019199074219.hdf
113957443,ATL04_20190717105440_02960401_006_02.h5,MOD06_L2.A2019203.2115.061.2019204175012.hdf
113957986,ATL04_20190720111201_03420401_006_02.h5,MOD06_L2.A2019201.2125.061.2019202073703.hdf
113958064,ATL04_20190716173728_02850401_006_02.h5,MOD06_L2.A2019199.0015.061.2019199133936.hdf
113958150,ATL04_20190718182027_03160401_006_02.h5,MOD06_L2.A2019197.0025.061.2019197133513.hdf
113958479,ATL04_20190717184607_03010401_006_02.h5,MOD06_L2.A2019200.0100.061.2019200134204.hdf
113958583,ATL04_20190721183749_03620401_006_02.h5,MOD06_L2.A2019201.0000.061.2019201133637.hdf
113959365,ATL04_20190719192906_03320401_006_02.h5,MOD06_L2.A2019198.0250.061.2019198163446.hdf
113959670,ATL04_20190718195445_03170401_006_02.h5,MOD06_L2.A2019201.0320.061.2019201134728.hdf
113959971,ATL04_20190717202024_03020401_006_02.h5,MOD06_L2.A2019197.2330.061.2019198073001.hdf
113960426,ATL04_20190716204603_02870401_006_02.h5,MOD06_L2.A2019198.0430.061.2019198163443.hdf
113960876,ATL04_20190718212902_03180401_006_02.h5,MOD06_L2.A2019197.0525.061.2019197133918.hdf
113961246,ATL04_20190717215442_03030401_006_02.h5,MOD06_L2.A2019199.2320.061.2019200074652.hdf
113962398,ATL04_20190718230320_03190401_006_02.h5,MOD06_L2.A2019199.2315.061.2019200073337.hdf
113962830,ATL04_20190717232859_03040401_006_02.h5,MOD06_L2.A2019200.0735.061.2019200200241.hdf
113963291,ATL04_20190716235438_02890401_006_02.h5,MOD06_L2.A2019203.0805.061.2019204175702.hdf
113963690,ATL04_20190720001158_03350401_006_02.h5,MOD06_L2.A2019199.0830.061.2019199193823.hdf
113967901,ATL04_20190718023734_03060401_006_02.h5,MOD06_L2.A2019197.1035.061.2019197201213.hdf
113982428,ATL04_20190717030313_02910401_006_02.h5,MOD06_L2.A2019201.0550.061.2019201135108.hdf
113983196,ATL04_20190720014616_03360401_006_02.h5,MOD06_L2.A2019197.1610.061.2019198011722.hdf
113985544,ATL04_20190719021155_03210401_006_02.h5,MOD06_L2.A2019201.1410.061.2019202012734.hdf
113988917,ATL04_20190716160311_02840401_006_02.h5,MOD06_L2.A2019201.1250.061.2019202012850.hdf
113988926,ATL04_20190716002017_02740401_006_02.h5,MOD06_L2.A2019201.2100.061.2019202072514.hdf
113990516,ATL04_20190719113739_03270401_006_02.h5,MOD06_L2.A2019200.0755.061.2019200200023.hdf
113992895,ATL04_20190721122040_03580401_006_02.h5,MOD06_L2.A2019201.0825.061.2019201195108.hdf
113994726,ATL04_20190717153732_02990401_006_02.h5,MOD06_L2.A2019201.0815.061.2019201195241.hdf
113995583,ATL04_20190718164610_03150401_006_02.h5,MOD06_L2.A2019201.0140.061.2019201134408.hdf
113998878,ATL04_20190718010316_03050401_006_02.h5,MOD06_L2.A2019198.0745.061.2019198194157.hdf
113999004,ATL04_20190719034612_03220401_006_02.h5,MOD06_L2.A2019197.1020.061.2019197201735.hdf
114000089,ATL04_20190722005459_03660401_006_02.h5,MOD06_L2.A2019198.1105.061.2019198194734.hdf
114015035,ATL04_20190717122857_02970401_006_02.h5,MOD06_L2.A2019203.1215.061.2019204173725.hdf
114017978,ATL04_20190716125436_02820401_006_02.h5,MOD06_L2.A2019201.1540.061.2019202012645.hdf
114036299,ATL04_20190720124618_03430401_006_02.h5,MOD06_L2.A2019199.2135.061.2019200073130.hdf
114061443,ATL04_20190718120318_03120401_006_02.h5,MOD06_L2.A2019198.1200.061.2019199013151.hdf
114061655,ATL04_20190722115501_03730401_006_02.h5,MOD06_L2.A2019198.1825.061.2019199072554.hdf
114087755,ATL04_20190717012855_02900401_006_02.h5,MOD06_L2.A2019200.0415.061.2019200133908.hdf
114087810,ATL04_20190721012038_03510401_006_02.h5,MOD06_L2.A2019202.0900.061.2019204162604.hdf
117169447,ATL04_20190129232742_04970201_006_02.h5,MOD06_L2.A2019031.1210.061.2019036171743.hdf
117172494,ATL04_20190204112804_05810201_006_02.h5,MOD06_L2.A2019031.1230.061.2019036171922.hdf
117174316,ATL04_20190129140157_04910201_006_02.h5,MOD06_L2.A2019034.1445.061.2019036192525.hdf
117174610,ATL04_20190201141919_05370201_006_02.h5,MOD06_L2.A2019030.1510.061.2019031012609.hdf
117174744,ATL04_20190131144458_05220201_006_02.h5,MOD06_L2.A2019033.1540.061.2019036191103.hdf
117174915,ATL04_20190130151036_05070201_006_02.h5,MOD06_L2.A2019030.2325.061.2019031072829.hdf
117175377,ATL04_20190201155336_05380201_006_02.h5,MOD06_L2.A2019030.1650.061.2019031012603.hdf
117175535,ATL04_20190204161056_05840201_006_02.h5,MOD06_L2.A2019033.1720.061.2019036191135.hdf
117175681,ATL04_20190203163636_05690201_006_02.h5,MOD06_L2.A2019032.2315.061.2019036190314.hdf
117175775,ATL04_20190203225345_05730201_006_02.h5,MOD06_L2.A2019034.1805.061.2019036192737.hdf
117176070,ATL04_20190131175333_05240201_006_02.h5,MOD06_L2.A2019033.1900.061.2019036191210.hdf
117176240,ATL04_20190130181911_05090201_006_02.h5,MOD06_L2.A2019034.2300.061.2019036192959.hdf
117176297,ATL04_20190129184450_04940201_006_02.h5,MOD06_L2.A2019031.2230.061.2019036175215.hdf
117176506,ATL04_20190201190211_05400201_006_02.h5,MOD06_L2.A2019033.2215.061.2019036191308.hdf
117176724,ATL04_20190131192750_05250201_006_02.h5,MOD06_L2.A2019030.2145.061.2019031072922.hdf
117178344,ATL04_20190129030155_04840201_006_02.h5,MOD06_L2.A2019034.0135.061.2019036191604.hdf
117178594,ATL04_20190201031917_05300201_006_02.h5,MOD06_L2.A2019033.0050.061.2019036190822.hdf
117178838,ATL04_20190131034456_05150201_006_03.h5,MOD06_L2.A2019035.0040.061.2019036193057.hdf
117179001,ATL04_20190204033637_05760201_006_02.h5,MOD06_L2.A2019031.0105.061.2019031133219.hdf
117179326,ATL04_20190130041034_05000201_006_02.h5,MOD06_L2.A2019034.0315.061.2019036191719.hdf
117179637,ATL04_20190129043613_04850201_006_02.h5,MOD06_L2.A2019035.0355.061.2019036193220.hdf
117180148,ATL04_20190131051913_05160201_006_03.h5,MOD06_L2.A2019034.0455.061.2019036192055.hdf
117180445,ATL04_20190130054452_05010201_006_02.h5,MOD06_L2.A2019030.0520.061.2019030133607.hdf
117180457,ATL04_20190203053634_05620201_006_02.h5,MOD06_L2.A2019035.0535.061.2019036193319.hdf
117180525,ATL04_20190129061030_04860201_006_02.h5,MOD06_L2.A2019033.0550.061.2019036190719.hdf
117180612,ATL04_20190202060213_05470201_006_02.h5,MOD06_L2.A2019030.0020.061.2019030133425.hdf
117181122,ATL04_20190130071909_05020201_006_02.h5,MOD06_L2.A2019035.0715.061.2019036193623.hdf
117181422,ATL04_20190129074448_04870201_006_02.h5,MOD06_L2.A2019031.0740.061.2019036172525.hdf
117181823,ATL04_20190131082748_05180201_006_02.h5,MOD06_L2.A2019030.0835.061.2019030192105.hdf
117181929,ATL04_20190130085327_05030201_006_02.h5,MOD06_L2.A2019032.0005.061.2019036190322.hdf
117184228,ATL04_20190131100206_05190201_006_02.h5,MOD06_L2.A2019030.1015.061.2019030192958.hdf
117191812,ATL04_20190131113623_05200201_006_02.h5,MOD06_L2.A2019033.0325.061.2019036190714.hdf
117194695,ATL04_20190130120201_05050201_006_02.h5,MOD06_L2.A2019031.0650.061.2019036173900.hdf
117194874,ATL04_20190129105323_04890201_006_02.h5,MOD06_L2.A2019033.1810.061.2019036192045.hdf
117197160,ATL04_20190201111044_05350201_006_02.h5,MOD06_L2.A2019034.2205.061.2019036195006.hdf
117209135,ATL04_20190203132801_05670201_006_02.h5,MOD06_L2.A2019030.1330.061.2019031012536.hdf
117209175,ATL04_20190130133619_05060201_006_02.h5,MOD06_L2.A2019033.0905.061.2019036190746.hdf
117209448,ATL04_20190204081930_05790201_006_02.h5,MOD06_L2.A2019034.0950.061.2019036192235.hdf
117209894,ATL04_20190203115343_05660201_006_02.h5,MOD06_L2.A2019033.1045.061.2019036190900.hdf
117210215,ATL04_20190131131040_05210201_006_02.h5,MOD06_L2.A2019031.1235.061.2019036171959.hdf
117210364,ATL04_20190204095347_05800201_006_02.h5,MOD06_L2.A2019032.1140.061.2019036190221.hdf
117210966,ATL04_20190203101926_05650201_006_02.h5,MOD06_L2.A2019033.1225.061.2019036191024.hdf
117214981,ATL04_20190131210207_05260201_006_02.h5,MOD06_L2.A2019032.1455.061.2019036190345.hdf
117218107,ATL04_20190204002803_05740201_006_02.h5,MOD06_L2.A2019033.0055.061.2019036190655.hdf
117225819,ATL04_20190129012738_04830201_006_02.h5,MOD06_L2.A2019034.0205.061.2019036192844.hdf
117228124,ATL04_20190131021038_05140201_006_02.h5,MOD06_L2.A2019034.0040.061.2019036192632.hdf
117231244,ATL04_20190202011921_05440201_006_02.h5,MOD06_L2.A2019030.0745.061.2019030193615.hdf
117233532,ATL04_20190201014500_05290201_006_02.h5,MOD06_L2.A2019030.1235.061.2019031014840.hdf
117248806,ATL04_20190129122740_04900201_006_02.h5,MOD06_L2.A2019031.1415.061.2019036172051.hdf
117253312,ATL04_20190131003621_05130201_006_02.h5,MOD06_L2.A2019034.1625.061.2019036192645.hdf
117289968,ATL04_20190130010159_04980201_006_02.h5,MOD06_L2.A2019032.0145.061.2019036190107.hdf
117290080,ATL04_20190203005342_05590201_006_02.h5,MOD06_L2.A2019031.0920.061.2019036172111.hdf
117294462,ATL04_20190201124501_05360201_006_02.h5,MOD06_L2.A2019034.1130.061.2019036192720.hdf
119425389,ATL04_20190204205348_05870201_006_02.h5,MOD06_L2.A2019030.2030.061.2019031074006.hdf
119711536,ATL04_20190402231419_00720301_006_02.h5,MOD06_L2.A2019092.1500.061.2019093013410.hdf
119715780,ATL04_20190408111439_01560301_006_02.h5,MOD06_L2.A2019092.0220.061.2019092133655.hdf
119717142,ATL04_20190408124856_01570301_006_02.h5,MOD06_L2.A2019094.1645.061.2019095012553.hdf
119717475,ATL04_20190402134835_00660301_006_02.h5,MOD06_L2.A2019095.1730.061.2019096015231.hdf
119717783,ATL04_20190405140555_01120301_006_02.h5,MOD06_L2.A2019098.1800.061.2019099072122.hdf
119718043,ATL04_20190404143133_00970301_006_02.h5,MOD06_L2.A2019092.0215.061.2019092133214.hdf
119718720,ATL04_20190402152252_00670301_006_02.h5,MOD06_L2.A2019095.1910.061.2019096072831.hdf
119719146,ATL04_20190405154012_01130301_006_02.h5,MOD06_L2.A2019094.0200.061.2019094133353.hdf
119719531,ATL04_20190407224019_01480301_006_02.h5,MOD06_L2.A2019092.2020.061.2019093073158.hdf
119719799,ATL04_20190403163130_00830301_006_02.h5,MOD06_L2.A2019097.2040.061.2019098150432.hdf
119719916,ATL04_20190402165709_00680301_006_02.h5,MOD06_L2.A2019096.0150.061.2019096133600.hdf
119720554,ATL04_20190405233139_01180301_006_02.h5,MOD06_L2.A2019092.0210.061.2019092132333.hdf
119720613,ATL04_20190404174008_00990301_006_02.h5,MOD06_L2.A2019098.0135.061.2019098164126.hdf
119721000,ATL04_20190407175727_01450301_006_02.h5,MOD06_L2.A2019095.2230.061.2019096073654.hdf
119721265,ATL04_20190402183127_00690301_006_02.h5,MOD06_L2.A2019096.2315.061.2019097074239.hdf
119721536,ATL04_20190404191426_01000301_006_02.h5,MOD06_L2.A2019097.0050.061.2019097133239.hdf
119721560,ATL04_20190404222300_01020301_006_02.h5,MOD06_L2.A2019094.0020.061.2019094133104.hdf
119721969,ATL04_20190403194005_00850301_006_02.h5,MOD06_L2.A2019092.0035.061.2019092133400.hdf
119722168,ATL04_20190407193144_01460301_006_02.h5,MOD06_L2.A2019095.0105.061.2019095134148.hdf
119722492,ATL04_20190402200544_00700301_006_02.h5,MOD06_L2.A2019093.0115.061.2019093132849.hdf
119722683,ATL04_20190402024833_00590301_006_02.h5,MOD06_L2.A2019095.0420.061.2019095133726.hdf
119723050,ATL04_20190404033132_00900301_006_02.h5,MOD06_L2.A2019092.0530.061.2019092132450.hdf
119723815,ATL04_20190402042250_00600301_006_02.h5,MOD06_L2.A2019093.0615.061.2019093193750.hdf
119723852,ATL04_20190406041431_01210301_006_02.h5,MOD06_L2.A2019098.0630.061.2019098193428.hdf
119723998,ATL04_20190405044010_01060301_006_02.h5,MOD06_L2.A2019096.0325.061.2019096133143.hdf
119724231,ATL04_20190404050549_00910301_006_02.h5,MOD06_L2.A2019095.0740.061.2019095194718.hdf
119724602,ATL04_20190403053128_00760301_006_02.h5,MOD06_L2.A2019098.0315.061.2019098164523.hdf
119725196,ATL04_20190405061428_01070301_006_02.h5,MOD06_L2.A2019097.0905.061.2019097193355.hdf
119725396,ATL04_20190404064007_00920301_006_02.h5,MOD06_L2.A2019093.0930.061.2019093193259.hdf
119725792,ATL04_20190403070546_00770301_006_02.h5,MOD06_L2.A2019096.1005.061.2019096194403.hdf
119726189,ATL04_20190402073125_00620301_006_02.h5,MOD06_L2.A2019092.1025.061.2019092194014.hdf
119726417,ATL04_20190405074845_01080301_006_02.h5,MOD06_L2.A2019095.1100.061.2019095194832.hdf
119726659,ATL04_20190408080604_01540301_006_02.h5,MOD06_L2.A2019098.1130.061.2019098194303.hdf
119726941,ATL04_20190403084003_00780301_006_02.h5,MOD06_L2.A2019096.1140.061.2019096193649.hdf
119727199,ATL04_20190402090542_00630301_006_02.h5,MOD06_L2.A2019092.1205.061.2019093013904.hdf
119727513,ATL04_20190405092302_01090301_006_02.h5,MOD06_L2.A2019093.0255.061.2019093132807.hdf
119728508,ATL04_20190404094841_00940301_006_02.h5,MOD06_L2.A2019093.0250.061.2019093132119.hdf
119735936,ATL04_20190403114838_00800301_006_02.h5,MOD06_L2.A2019097.1425.061.2019098014722.hdf
119737468,ATL04_20190406103140_01250301_006_02.h5,MOD06_L2.A2019092.1415.061.2019093014630.hdf
119742639,ATL04_20190404112258_00950301_006_02.h5,MOD06_L2.A2019094.0615.061.2019094192600.hdf
119745860,ATL04_20190402104000_00640301_006_02.h5,MOD06_L2.A2019092.2110.061.2019093072645.hdf
119748925,ATL04_20190405105720_01100301_006_02.h5,MOD06_L2.A2019096.0050.061.2019096134337.hdf
119753032,ATL04_20190407114017_01410301_006_02.h5,MOD06_L2.A2019097.0300.061.2019097133838.hdf
119763724,ATL04_20190405215721_01170301_006_02.h5,MOD06_L2.A2019092.0850.061.2019092194826.hdf
119765118,ATL04_20190404002257_00880301_006_02.h5,MOD06_L2.A2019093.0435.061.2019093133002.hdf
119765629,ATL04_20190403004836_00730301_006_02.h5,MOD06_L2.A2019093.0750.061.2019093193257.hdf
119766063,ATL04_20190404015714_00890301_006_02.h5,MOD06_L2.A2019094.0655.061.2019094193133.hdf
119767078,ATL04_20190406085723_01240301_006_02.h5,MOD06_L2.A2019095.1055.061.2019095194005.hdf
119769755,ATL04_20190402121417_00650301_006_02.h5,MOD06_L2.A2019098.0950.061.2019098193854.hdf
119770195,ATL04_20190405123137_01110301_006_02.h5,MOD06_L2.A2019092.1525.061.2019093014005.hdf
119770467,ATL04_20190404125716_00960301_006_02.h5,MOD06_L2.A2019097.1540.061.2019098014306.hdf
119807130,ATL04_20190406072306_01230301_006_02.h5,MOD06_L2.A2019096.1000.061.2019096193432.hdf
119807552,ATL04_20190404081424_00930301_006_02.h5,MOD06_L2.A2019096.0505.061.2019096133546.hdf
120090282,ATL04_20190403101420_00790301_006_02.h5,MOD06_L2.A2019095.0830.061.2019095193649.hdf
121486894,ATL04_20190405013135_01040301_006_02.h5,MOD06_L2.A2019093.0505.061.2019093133716.hdf
123420906,ATL04_20190917141548_12450401_006_02.h5,MOD06_L2.A2019263.0040.061.2019266192844.hdf
123425810,ATL04_20190922024148_13140401_006_02.h5,MOD06_L2.A2019260.0125.061.2019260194843.hdf
123428613,ATL04_20190921140729_13060401_006_02.h5,MOD06_L2.A2019265.1630.061.2019266195031.hdf
123429739,ATL04_20190919053302_12700401_006_02.h5,MOD06_L2.A2019264.1725.061.2019266193553.hdf
123430014,ATL04_20190918055842_12550401_006_02.h5,MOD06_L2.A2019262.0110.061.2019268190148.hdf
123430313,ATL04_20190921061602_13010401_006_02.h5,MOD06_L2.A2019263.1820.061.2019266191954.hdf
123430891,ATL04_20190919070719_12710401_006_02.h5,MOD06_L2.A2019264.0100.061.2019266193950.hdf
123431454,ATL04_20190917075838_12410401_006_02.h5,MOD06_L2.A2019263.2000.061.2019266192300.hdf
