,filename_left,filename_right
105410903,ATL04_20211212183133_12421301_006_01.h5,MOD06_L2.A2021345.1745.061.2021346015750.hdf
105414542,ATL04_20211210020539_12011301_006_01.h5,MOD06_L2.A2021349.2035.061.2021350081036.hdf
105428149,ATL04_20211211062252_12191301_006_01.h5,MOD06_L2.A2021348.0235.061.2021348145516.hdf
105438654,ATL04_20211210033956_12021301_006_01.h5,MOD06_L2.A2021350.1310.061.2021351020010.hdf
105440370,ATL04_20211213070552_12501301_006_01.h5,MOD06_L2.A2021348.1140.061.2021348195409.hdf
105441016,ATL04_20211212073131_12351301_006_01.h5,MOD06_L2.A2021345.1110.061.2021345195903.hdf
105441696,ATL04_20211212152258_12401301_006_01.h5,MOD06_L2.A2021350.1625.061.2021354222014.hdf
105441802,ATL04_20211215154018_12861301_006_01.h5,MOD06_L2.A2021345.1605.061.2021346015752.hdf
105441970,ATL04_20211210161416_12101301_006_01.h5,MOD06_L2.A2021350.1445.061.2021354221914.hdf
105444152,ATL04_20211211185711_12271301_006_01.h5,MOD06_L2.A2021349.2040.061.2021350081047.hdf
105444340,ATL04_20211210192250_12121301_006_01.h5,MOD06_L2.A2021345.2105.061.2021346074359.hdf
105678021,ATL04_20211216151438_13011301_006_01.h5,MOD06_L2.A2021346.0420.061.2021346140513.hdf
107810157,ATL04_20210604200231_11001101_006_01.h5,MOD06_L2.A2021159.1235.061.2021268220528.hdf
107813278,ATL04_20210605083650_11081101_006_01.h5,MOD06_L2.A2021160.1305.061.2021268221437.hdf
107814280,ATL04_20210605101107_11091101_006_01.h5,MOD06_L2.A2021161.0345.061.2021268220805.hdf
107814692,ATL04_20210604103646_10941101_006_01.h5,MOD06_L2.A2021160.1300.061.2021268221336.hdf
107816141,ATL04_20210605114525_11101101_006_01.h5,MOD06_L2.A2021161.0525.061.2021268220639.hdf
107816328,ATL04_20210609113705_11711101_006_01.h5,MOD06_L2.A2021159.0540.061.2021268220302.hdf
107816558,ATL04_20210604121104_10951101_006_01.h5,MOD06_L2.A2021157.0550.061.2021268214517.hdf
107816607,ATL04_20210608120244_11561101_006_01.h5,MOD06_L2.A2021155.0605.061.2021268214059.hdf
107816738,ATL04_20210607122824_11411101_006_01.h5,MOD06_L2.A2021160.0620.061.2021268220212.hdf
107816933,ATL04_20210606125403_11261101_006_01.h5,MOD06_L2.A2021155.1240.061.2021268214100.hdf
107817205,ATL04_20210604134521_10961101_006_01.h5,MOD06_L2.A2021157.1230.061.2021268214947.hdf
107817555,ATL04_20210605193652_11151101_006_01.h5,MOD06_L2.A2021159.1215.061.2021268220437.hdf
107817729,ATL04_20210610142001_11881101_006_01.h5,MOD06_L2.A2021161.0845.061.2021268221621.hdf
107818119,ATL04_20210605145400_11121101_006_01.h5,MOD06_L2.A2021157.0910.061.2021268214917.hdf
107818149,ATL04_20210609144540_11731101_006_01.h5,MOD06_L2.A2021155.0920.061.2021268213802.hdf
107818219,ATL04_20210604151939_10971101_006_01.h5,MOD06_L2.A2021160.1120.061.2021268221026.hdf
107818888,ATL04_20210606160238_11281101_006_01.h5,MOD06_L2.A2021155.1100.061.2021268213856.hdf
107819519,ATL04_20210605162817_11131101_006_01.h5,MOD06_L2.A2021158.1130.061.2021268215421.hdf
107819964,ATL04_20210606235405_11331101_006_01.h5,MOD06_L2.A2021158.1450.061.2021268215954.hdf
107820025,ATL04_20210606001944_11181101_006_01.h5,MOD06_L2.A2021159.1535.061.2021268215928.hdf
107820139,ATL04_20210610001124_11791101_006_01.h5,MOD06_L2.A2021157.1545.061.2021268214632.hdf
107820693,ATL04_20210605004523_11031101_006_01.h5,MOD06_L2.A2021158.1630.061.2021268215500.hdf
107821209,ATL04_20210604011102_10881101_006_01.h5,MOD06_L2.A2021155.1420.061.2021268213800.hdf
107821834,ATL04_20210607012822_11341101_006_01.h5,MOD06_L2.A2021157.1405.061.2021268215056.hdf
107822180,ATL04_20210606015401_11191101_006_01.h5,MOD06_L2.A2021159.1355.061.2021268220610.hdf
107822716,ATL04_20210605021940_11041101_006_01.h5,MOD06_L2.A2021159.1850.061.2021268220251.hdf
107823618,ATL04_20210607030240_11351101_006_01.h5,MOD06_L2.A2021158.1945.061.2021268215831.hdf
107824353,ATL04_20210605035358_11051101_006_01.h5,MOD06_L2.A2021157.2045.061.2021268215023.hdf
107824925,ATL04_20210604041937_10901101_006_01.h5,MOD06_L2.A2021160.2115.061.2021268220643.hdf
107825514,ATL04_20210610045416_11821101_006_01.h5,MOD06_L2.A2021159.2210.061.2021268220216.hdf
107825903,ATL04_20210604055354_10911101_006_01.h5,MOD06_L2.A2021160.2255.061.2021268221003.hdf
107837272,ATL04_20210606081111_11231101_006_01.h5,MOD06_L2.A2021155.1655.061.2021268212551.hdf
107837410,ATL04_20210610080251_11841101_006_01.h5,MOD06_L2.A2021160.1710.061.2021268215452.hdf
107839961,ATL04_20210604072812_10921101_006_01.h5,MOD06_L2.A2021161.0755.061.2021268215814.hdf
107840439,ATL04_20210608071952_11531101_006_01.h5,MOD06_L2.A2021158.0900.061.2021268214056.hdf
107842674,ATL04_20210607074532_11381101_006_01.h5,MOD06_L2.A2021157.1130.061.2021268213754.hdf
107853256,ATL04_20210607043657_11361101_006_01.h5,MOD06_L2.A2021157.2220.061.2021268214558.hdf
107853647,ATL04_20210606050236_11211101_006_01.h5,MOD06_L2.A2021158.0635.061.2021268215726.hdf
107854372,ATL04_20210608054535_11521101_006_01.h5,MOD06_L2.A2021160.0625.061.2021268221033.hdf
107855193,ATL04_20210605070232_11071101_006_01.h5,MOD06_L2.A2021155.0105.061.2021268212859.hdf
107856474,ATL04_20210604090229_10931101_006_01.h5,MOD06_L2.A2021158.0315.061.2021268215342.hdf
107856561,ATL04_20210607091949_11391101_006_01.h5,MOD06_L2.A2021159.0400.061.2021268215900.hdf
107857119,ATL04_20210606094528_11241101_006_01.h5,MOD06_L2.A2021158.0455.061.2021268215247.hdf
107858015,ATL04_20210606173655_11291101_006_01.h5,MOD06_L2.A2021159.0855.061.2021268215918.hdf
107859360,ATL04_20210607184533_11451101_006_01.h5,MOD06_L2.A2021158.0815.061.2021268215904.hdf
107860900,ATL04_20210605211109_11161101_006_01.h5,MOD06_L2.A2021155.0740.061.2021268212941.hdf
107861185,ATL04_20210608212829_11621101_006_01.h5,MOD06_L2.A2021157.0730.061.2021268215107.hdf
107881109,ATL04_20210604231105_11021101_006_01.h5,MOD06_L2.A2021159.1550.061.2021268220315.hdf
107884317,ATL04_20210608230246_11631101_006_01.h5,MOD06_L2.A2021161.0705.061.2021268221256.hdf
110812237,ATL04_20211112140359_07811301_006_01.h5,MOD06_L2.A2021319.1410.061.2021320015553.hdf
110814762,ATL04_20211115032117_08201301_006_01.h5,MOD06_L2.A2021320.0440.061.2021320141959.hdf
110814997,ATL04_20211116135540_08421301_006_01.h5,MOD06_L2.A2021319.0535.061.2021319135259.hdf
110815274,ATL04_20211115045534_08211301_006_01.h5,MOD06_L2.A2021320.0620.061.2021320210628.hdf
110815571,ATL04_20211113054657_07911301_006_01.h5,MOD06_L2.A2021319.0715.061.2021319194924.hdf
110815801,ATL04_20211112061232_07761301_006_01.h5,MOD06_L2.A2021322.1425.061.2021323015353.hdf
110816419,ATL04_20211114065533_08071301_006_01.h5,MOD06_L2.A2021322.1420.061.2021323015325.hdf
110816521,ATL04_20211113133824_07961301_006_01.h5,MOD06_L2.A2021317.1405.061.2021318015024.hdf
110816924,ATL04_20211116073830_08381301_006_01.h5,MOD06_L2.A2021322.0925.061.2021322201436.hdf
110817135,ATL04_20211115080409_08231301_006_01.h5,MOD06_L2.A2021319.1350.061.2021320014208.hdf
110817391,ATL04_20211118082130_08691301_006_01.h5,MOD06_L2.A2021319.1035.061.2021319194924.hdf
110817884,ATL04_20211112092107_07781301_006_01.h5,MOD06_L2.A2021322.1245.061.2021323015419.hdf
110818826,ATL04_20211114144659_08121301_006_01.h5,MOD06_L2.A2021319.1210.061.2021320014115.hdf
110818905,ATL04_20211118143839_08731301_006_01.h5,MOD06_L2.A2021317.1225.061.2021318015455.hdf
110818976,ATL04_20211113182117_07991301_006_01.h5,MOD06_L2.A2021319.1710.061.2021320014800.hdf
110819353,ATL04_20211112184652_07841301_006_01.h5,MOD06_L2.A2021322.1740.061.2021323015254.hdf
110819458,ATL04_20211116183832_08451301_006_01.h5,MOD06_L2.A2021322.1600.061.2021323015350.hdf
110819692,ATL04_20211115190410_08301301_006_01.h5,MOD06_L2.A2021319.1850.061.2021320082233.hdf
110820340,ATL04_20211118192132_08761301_006_01.h5,MOD06_L2.A2021317.1540.061.2021318015038.hdf
110821143,ATL04_20211115203827_08311301_006_01.h5,MOD06_L2.A2021319.1530.061.2021320014237.hdf
110821886,ATL04_20211112215527_07861301_006_01.h5,MOD06_L2.A2021317.2220.061.2021318080550.hdf
110822680,ATL04_20211117225546_08631301_006_01.h5,MOD06_L2.A2021319.2345.061.2021320082305.hdf
110823060,ATL04_20211116232124_08481301_006_01.h5,MOD06_L2.A2021316.0010.061.2021316143333.hdf
110823539,ATL04_20211118003003_08641301_006_01.h5,MOD06_L2.A2021320.0125.061.2021320141844.hdf
110825346,ATL04_20211117022959_08501301_006_01.h5,MOD06_L2.A2021319.0240.061.2021319141420.hdf
110830458,ATL04_20211114021240_08041301_006_01.h5,MOD06_L2.A2021322.1835.061.2021323080157.hdf
110832347,ATL04_20211113023822_07891301_006_01.h5,MOD06_L2.A2021317.2130.061.2021318080808.hdf
110832940,ATL04_20211116012120_08341301_006_01.h5,MOD06_L2.A2021317.0820.061.2021317200726.hdf
110835184,ATL04_20211112122942_07801301_006_01.h5,MOD06_L2.A2021319.1235.061.2021320020105.hdf
110838077,ATL04_20211116122122_08411301_006_01.h5,MOD06_L2.A2021319.0355.061.2021319135316.hdf
110838804,ATL04_20211112043815_07751301_006_01.h5,MOD06_L2.A2021322.0605.061.2021322201326.hdf
110840809,ATL04_20211114113825_08101301_006_01.h5,MOD06_L2.A2021322.1105.061.2021322201329.hdf
110851231,ATL04_20211115234702_08331301_006_01.h5,MOD06_L2.A2021317.0640.061.2021317200825.hdf
110860691,ATL04_20211115111243_08251301_006_01.h5,MOD06_L2.A2021317.1900.061.2021318080436.hdf
110862136,ATL04_20211118223006_08781301_006_01.h5,MOD06_L2.A2021322.2055.061.2021323080013.hdf
110862375,ATL04_20211112232944_07871301_006_01.h5,MOD06_L2.A2021322.2235.061.2021323075943.hdf
110863871,ATL04_20211114003823_08031301_006_01.h5,MOD06_L2.A2021319.0040.061.2021319135246.hdf
110864150,ATL04_20211113010404_07881301_006_01.h5,MOD06_L2.A2021322.0110.061.2021322140907.hdf
110864350,ATL04_20211112012940_07731301_006_01.h5,MOD06_L2.A2021318.0135.061.2021318141949.hdf
110864656,ATL04_20211115014659_08191301_006_01.h5,MOD06_L2.A2021319.2025.061.2021320081956.hdf
110864864,ATL04_20211118020420_08651301_006_01.h5,MOD06_L2.A2021317.0230.061.2021317141245.hdf
110865585,ATL04_20211118033838_08661301_006_01.h5,MOD06_L2.A2021322.0430.061.2021322140956.hdf
110877641,ATL04_20211112153817_07821301_006_01.h5,MOD06_L2.A2021319.0530.061.2021319135502.hdf
110880014,ATL04_20211117150418_08581301_006_01.h5,MOD06_L2.A2021317.1545.061.2021318015045.hdf
110891254,ATL04_20211114034658_08051301_006_01.h5,MOD06_L2.A2021317.1705.061.2021318014900.hdf
110900593,ATL04_20211112030358_07741301_006_01.h5,MOD06_L2.A2021319.1120.061.2021319200500.hdf
110901088,ATL04_20211116025538_08351301_006_01.h5,MOD06_L2.A2021317.1000.061.2021317200640.hdf
112925145,ATL04_20210827025907_09851201_006_01.h5,MOD06_L2.A2021245.2330.061.2021246075354.hdf
112927760,ATL04_20210901163344_10701201_006_02.h5,MOD06_L2.A2021242.1420.061.2021243224943.hdf
112927943,ATL04_20210831025047_10461201_006_01.h5,MOD06_L2.A2021245.1450.061.2021250231603.hdf
112928326,ATL04_20210828181622_10101201_006_01.h5,MOD06_L2.A2021242.1600.061.2021243225139.hdf
112928644,ATL04_20210830185919_10411201_006_01.h5,MOD06_L2.A2021241.1655.061.2021243213915.hdf
112928774,ATL04_20210902191640_10871201_006_02.h5,MOD06_L2.A2021241.2335.061.2021243215456.hdf
112928993,ATL04_20210827201619_09961201_006_01.h5,MOD06_L2.A2021243.2320.061.2021244075313.hdf
112929561,ATL04_20210829205915_10271201_006_01.h5,MOD06_L2.A2021245.2310.061.2021246075630.hdf
112929682,ATL04_20210902205057_10881201_006_02.h5,MOD06_L2.A2021244.1905.061.2021245075928.hdf
112929828,ATL04_20210828212457_10121201_006_01.h5,MOD06_L2.A2021245.1950.061.2021250231957.hdf
112929985,ATL04_20210827215036_09971201_006_01.h5,MOD06_L2.A2021243.2005.061.2021244080921.hdf
112930136,ATL04_20210829020747_10151201_006_01.h5,MOD06_L2.A2021242.2240.061.2021243225816.hdf
112930598,ATL04_20210829223333_10281201_006_01.h5,MOD06_L2.A2021245.2130.061.2021250233705.hdf
112930832,ATL04_20210828225915_10131201_006_01.h5,MOD06_L2.A2021241.2155.061.2021243215043.hdf
112931486,ATL04_20210827232454_09981201_006_01.h5,MOD06_L2.A2021244.2225.061.2021245080419.hdf
112931692,ATL04_20210830062500_10331201_006_01.h5,MOD06_L2.A2021243.0155.061.2021243235359.hdf
112931712,ATL04_20210829065039_10181201_006_01.h5,MOD06_L2.A2021239.0220.061.2021243110003.hdf
112931836,ATL04_20210828071621_10031201_006_01.h5,MOD06_L2.A2021244.0240.061.2021244135508.hdf
112932016,ATL04_20210901070800_10641201_006_02.h5,MOD06_L2.A2021241.0210.061.2021243214617.hdf
112932443,ATL04_20210831073339_10491201_006_01.h5,MOD06_L2.A2021243.0335.061.2021244000832.hdf
112932753,ATL04_20210830075918_10341201_006_01.h5,MOD06_L2.A2021242.0110.061.2021243214952.hdf
112933473,ATL04_20210828085038_10041201_006_01.h5,MOD06_L2.A2021245.0500.061.2021250231950.hdf
112933636,ATL04_20210901084217_10651201_006_02.h5,MOD06_L2.A2021243.0515.061.2021243235243.hdf
112933806,ATL04_20210827091617_09891201_006_01.h5,MOD06_L2.A2021239.0540.061.2021243110602.hdf
112933993,ATL04_20210830093335_10351201_006_01.h5,MOD06_L2.A2021239.0040.061.2021243110001.hdf
112934329,ATL04_20210902095055_10811201_006_02.h5,MOD06_L2.A2021245.0640.061.2021250224831.hdf
112934456,ATL04_20210828102456_10051201_006_01.h5,MOD06_L2.A2021241.0705.061.2021243215115.hdf
112934796,ATL04_20210827105034_09901201_006_01.h5,MOD06_L2.A2021244.0735.061.2021244195948.hdf
112935568,ATL04_20210829113332_10211201_006_01.h5,MOD06_L2.A2021243.0830.061.2021243233712.hdf
112936057,ATL04_20210828115913_10061201_006_01.h5,MOD06_L2.A2021239.0855.061.2021243111552.hdf
112942608,ATL04_20210827153326_09931201_006_01.h5,MOD06_L2.A2021245.1155.061.2021250225653.hdf
112947562,ATL04_20210828150748_10081201_006_01.h5,MOD06_L2.A2021242.0345.061.2021243214437.hdf
112950381,ATL04_20210830141627_10381201_006_01.h5,MOD06_L2.A2021244.1955.061.2021245075347.hdf
112952168,ATL04_20210829144206_10231201_006_01.h5,MOD06_L2.A2021243.2225.061.2021244075318.hdf
112954288,ATL04_20210901145927_10691201_006_02.h5,MOD06_L2.A2021243.1430.061.2021244014034.hdf
112955560,ATL04_20210831152506_10541201_006_01.h5,MOD06_L2.A2021245.0030.061.2021245140034.hdf
112956596,ATL04_20210827184201_09951201_006_01.h5,MOD06_L2.A2021245.1515.061.2021250225612.hdf
112961337,ATL04_20210827122452_09911201_006_01.h5,MOD06_L2.A2021243.1505.061.2021244014233.hdf
112961618,ATL04_20210830124210_10371201_006_01.h5,MOD06_L2.A2021245.1455.061.2021250232650.hdf
112961908,ATL04_20210829130749_10221201_006_01.h5,MOD06_L2.A2021245.1135.061.2021250225134.hdf
112961999,ATL04_20210828133330_10071201_006_01.h5,MOD06_L2.A2021241.1200.061.2021243214319.hdf
112962136,ATL04_20210827135909_09921201_006_01.h5,MOD06_L2.A2021242.1425.061.2021243230156.hdf
112962907,ATL04_20210902143347_10841201_006_02.h5,MOD06_L2.A2021243.1330.061.2021244021921.hdf
112963632,ATL04_20210827170744_09941201_006_01.h5,MOD06_L2.A2021245.1635.061.2021250232443.hdf
112965096,ATL04_20210830234212_10441201_006_01.h5,MOD06_L2.A2021243.1645.061.2021244020136.hdf
112965498,ATL04_20210830000751_10291201_006_01.h5,MOD06_L2.A2021241.2015.061.2021243215028.hdf
112965725,ATL04_20210829003330_10141201_006_01.h5,MOD06_L2.A2021244.2045.061.2021245075851.hdf
112968214,ATL04_20210830045043_10321201_006_01.h5,MOD06_L2.A2021243.0200.061.2021244001755.hdf
112968500,ATL04_20210829051622_10171201_006_01.h5,MOD06_L2.A2021239.0225.061.2021243111231.hdf
112978219,ATL04_20210827060742_09871201_006_01.h5,MOD06_L2.A2021245.1045.061.2021250224354.hdf
112978657,ATL04_20210831055921_10481201_006_01.h5,MOD06_L2.A2021244.1140.061.2021244195308.hdf
112996788,ATL04_20210830155045_10391201_006_01.h5,MOD06_L2.A2021241.1520.061.2021243220131.hdf
113001058,ATL04_20210828040746_10011201_006_01.h5,MOD06_L2.A2021244.0100.061.2021244135353.hdf
113028335,ATL04_20210831042504_10471201_006_01.h5,MOD06_L2.A2021245.0320.061.2021250231943.hdf
115800715,ATL04_20210507161756_06701101_006_01.h5,MOD06_L2.A2021131.0715.061.2021268191643.hdf
115803948,ATL04_20210507051755_06631101_006_01.h5,MOD06_L2.A2021133.2130.061.2021268191831.hdf
115804262,ATL04_20210510053515_07091101_006_01.h5,MOD06_L2.A2021129.2155.061.2021268185500.hdf
115804515,ATL04_20210511160938_07311101_006_01.h5,MOD06_L2.A2021130.2240.061.2021268190737.hdf
115804532,ATL04_20210507065212_06641101_006_01.h5,MOD06_L2.A2021133.2310.061.2021268192431.hdf
115804960,ATL04_20210510070932_07101101_006_01.h5,MOD06_L2.A2021130.0750.061.2021268190519.hdf
115806116,ATL04_20210511081811_07261101_006_01.h5,MOD06_L2.A2021132.0100.061.2021268191350.hdf
115806365,ATL04_20210510084350_07111101_006_01.h5,MOD06_L2.A2021130.0115.061.2021268190159.hdf
115806562,ATL04_20210509090929_06961101_006_01.h5,MOD06_L2.A2021133.0145.061.2021268191557.hdf
115806624,ATL04_20210512154359_07461101_006_01.h5,MOD06_L2.A2021131.0155.061.2021268190425.hdf
115806814,ATL04_20210508093508_06811101_006_01.h5,MOD06_L2.A2021129.0210.061.2021268185453.hdf
115806889,ATL04_20210508155218_06851101_006_01.h5,MOD06_L2.A2021127.0720.061.2021268185033.hdf
115807405,ATL04_20210510101807_07121101_006_01.h5,MOD06_L2.A2021133.0325.061.2021268191918.hdf
115807702,ATL04_20210513103527_07581101_006_01.h5,MOD06_L2.A2021129.0705.061.2021268185632.hdf
115807709,ATL04_20210508110925_06821101_006_01.h5,MOD06_L2.A2021133.0640.061.2021268191758.hdf
115807837,ATL04_20210507113504_06671101_006_01.h5,MOD06_L2.A2021128.0445.061.2021268185129.hdf
115808245,ATL04_20210510115224_07131101_006_01.h5,MOD06_L2.A2021133.0505.061.2021268192523.hdf
115808656,ATL04_20210509121804_06981101_006_01.h5,MOD06_L2.A2021130.0610.061.2021268190357.hdf
115809201,ATL04_20210508124343_06831101_006_01.h5,MOD06_L2.A2021128.0625.061.2021268185455.hdf
115809587,ATL04_20210509200931_07031101_006_01.h5,MOD06_L2.A2021133.1000.061.2021268192326.hdf
115809851,ATL04_20210508203510_06881101_006_01.h5,MOD06_L2.A2021129.1025.061.2021268190443.hdf
115810230,ATL04_20210507210048_06731101_006_01.h5,MOD06_L2.A2021130.0930.061.2021268190818.hdf
115810518,ATL04_20210511205230_07341101_006_01.h5,MOD06_L2.A2021131.1150.061.2021268191516.hdf
115810823,ATL04_20210510211809_07191101_006_01.h5,MOD06_L2.A2021129.1205.061.2021268190528.hdf
115811282,ATL04_20210509214348_07041101_006_01.h5,MOD06_L2.A2021127.0855.061.2021268184203.hdf
115812011,ATL04_20210511222647_07351101_006_01.h5,MOD06_L2.A2021129.0845.061.2021268185751.hdf
115812700,ATL04_20210512233525_07511101_006_01.h5,MOD06_L2.A2021131.1510.061.2021268191055.hdf
115813023,ATL04_20210512000105_07361101_006_01.h5,MOD06_L2.A2021127.1535.061.2021268184912.hdf
115813319,ATL04_20210507003502_06601101_006_01.h5,MOD06_L2.A2021130.1605.061.2021268190552.hdf
115813920,ATL04_20210509011802_06911101_006_01.h5,MOD06_L2.A2021129.1700.061.2021268190256.hdf
115814245,ATL04_20210508014341_06761101_006_01.h5,MOD06_L2.A2021131.0830.061.2021268190458.hdf
115821403,ATL04_20210507034337_06621101_006_01.h5,MOD06_L2.A2021130.1950.061.2021268191109.hdf
115822655,ATL04_20210511033519_07231101_006_01.h5,MOD06_L2.A2021131.0940.061.2021268190026.hdf
115823602,ATL04_20210510040058_07081101_006_01.h5,MOD06_L2.A2021130.1030.061.2021268185419.hdf
115825508,ATL04_20210509042637_06931101_006_01.h5,MOD06_L2.A2021130.1825.061.2021268190112.hdf
115825772,ATL04_20210513041818_07541101_006_01.h5,MOD06_L2.A2021130.1200.061.2021268185249.hdf
115827527,ATL04_20210508045216_06781101_006_01.h5,MOD06_L2.A2021133.1545.061.2021268191109.hdf
115834563,ATL04_20210512044357_07391101_006_01.h5,MOD06_L2.A2021130.2210.061.2021268185535.hdf
115835786,ATL04_20210507144339_06691101_006_01.h5,MOD06_L2.A2021131.0540.061.2021268192454.hdf
115846333,ATL04_20210512140941_07451101_006_01.h5,MOD06_L2.A2021131.0020.061.2021268190754.hdf
115846743,ATL04_20210508141800_06841101_006_01.h5,MOD06_L2.A2021127.0540.061.2021268184529.hdf
115847653,ATL04_20210509135221_06991101_006_01.h5,MOD06_L2.A2021128.0305.061.2021268185114.hdf
115849484,ATL04_20210509183513_07021101_006_01.h5,MOD06_L2.A2021133.0820.061.2021268192034.hdf
115849735,ATL04_20210508190052_06871101_006_01.h5,MOD06_L2.A2021128.0800.061.2021268185041.hdf
115864819,ATL04_20210508031758_06771101_006_01.h5,MOD06_L2.A2021133.1405.061.2021268191119.hdf
115919219,ATL04_20210508172635_06861101_006_01.h5,MOD06_L2.A2021130.1745.061.2021268190546.hdf
115919582,ATL04_20210507175214_06711101_006_01.h5,MOD06_L2.A2021131.1010.061.2021268190657.hdf
116029660,ATL04_20210511050936_07241101_006_01.h5,MOD06_L2.A2021132.0240.061.2021268191303.hdf
118832512,ATL04_20210806102331_06691201_006_01.h5,MOD06_L2.A2021218.0545.061.2021269041416.hdf
118839395,ATL04_20210808220630_07071201_006_01.h5,MOD06_L2.A2021219.1900.061.2021269040008.hdf
118842511,ATL04_20210809231509_07231201_006_01.h5,MOD06_L2.A2021224.0625.061.2021224201113.hdf
118845737,ATL04_20210811002349_07391201_006_01.h5,MOD06_L2.A2021224.2110.061.2021225081048.hdf
118846331,ATL04_20210806005746_06631201_006_01.h5,MOD06_L2.A2021220.2135.061.2021269041633.hdf
118846640,ATL04_20210808014044_06941201_006_01.h5,MOD06_L2.A2021219.2230.061.2021269041140.hdf
118846849,ATL04_20210807020623_06791201_006_01.h5,MOD06_L2.A2021224.2250.061.2021225080618.hdf
118847040,ATL04_20210806023204_06641201_006_01.h5,MOD06_L2.A2021219.0605.061.2021269041710.hdf
118847557,ATL04_20210808031502_06951201_006_01.h5,MOD06_L2.A2021220.0010.061.2021269040900.hdf
118847736,ATL04_20210811094933_07451201_006_01.h5,MOD06_L2.A2021221.0550.061.2021269041839.hdf
118848334,ATL04_20210810035802_07261201_006_01.h5,MOD06_L2.A2021219.0105.061.2021269040453.hdf
118848410,ATL04_20210807095749_06841201_006_01.h5,MOD06_L2.A2021224.0125.061.2021224135631.hdf
118848835,ATL04_20210808044919_06961201_006_01.h5,MOD06_L2.A2021218.0200.061.2021269035617.hdf
118848866,ATL04_20210812044102_07571201_006_01.h5,MOD06_L2.A2021223.0220.061.2021223135158.hdf
118848983,ATL04_20210807051457_06811201_006_01.h5,MOD06_L2.A2021222.0455.061.2021222135823.hdf
118849031,ATL04_20210806054038_06661201_006_01.h5,MOD06_L2.A2021219.0245.061.2021269041159.hdf
118849218,ATL04_20210810053219_07271201_006_01.h5,MOD06_L2.A2021224.0305.061.2021224135436.hdf
118849310,ATL04_20210808093211_06991201_006_01.h5,MOD06_L2.A2021222.0315.061.2021222135729.hdf
118849342,ATL04_20210809055757_07121201_006_01.h5,MOD06_L2.A2021223.0400.061.2021223135827.hdf
118849848,ATL04_20210809104050_07151201_006_01.h5,MOD06_L2.A2021218.0520.061.2021269040545.hdf
118849895,ATL04_20210808062336_06971201_006_01.h5,MOD06_L2.A2021224.0445.061.2021224140316.hdf
118849954,ATL04_20210812061519_07581201_006_01.h5,MOD06_L2.A2021221.0410.061.2021269041657.hdf
118850937,ATL04_20210808141503_07021201_006_01.h5,MOD06_L2.A2021222.0815.061.2021222202248.hdf
118851110,ATL04_20210807144041_06871201_006_01.h5,MOD06_L2.A2021220.0825.061.2021269042007.hdf
118851536,ATL04_20210806150623_06721201_006_01.h5,MOD06_L2.A2021219.0740.061.2021269040449.hdf
118852562,ATL04_20210808154921_07031201_006_01.h5,MOD06_L2.A2021219.1100.061.2021269041206.hdf
118852821,ATL04_20210807161459_06881201_006_01.h5,MOD06_L2.A2021222.1130.061.2021222201307.hdf
118853200,ATL04_20210806164041_06731201_006_01.h5,MOD06_L2.A2021218.1155.061.2021269040242.hdf
118853292,ATL04_20210810163221_07341201_006_01.h5,MOD06_L2.A2021221.0730.061.2021269042353.hdf
118853524,ATL04_20210809165759_07191201_006_01.h5,MOD06_L2.A2021219.1240.061.2021269042047.hdf
118853777,ATL04_20210808172338_07041201_006_01.h5,MOD06_L2.A2021222.1310.061.2021223020526.hdf
118854060,ATL04_20210807174916_06891201_006_01.h5,MOD06_L2.A2021218.1335.061.2021269041552.hdf
118854200,ATL04_20210806181458_06741201_006_01.h5,MOD06_L2.A2021221.1405.061.2021269042834.hdf
118854425,ATL04_20210809183216_07201201_006_01.h5,MOD06_L2.A2021224.1435.061.2021225020000.hdf
118854616,ATL04_20210808185755_07051201_006_01.h5,MOD06_L2.A2021220.1500.061.2021269042153.hdf
118854918,ATL04_20210807192333_06901201_006_01.h5,MOD06_L2.A2021218.0655.061.2021269035523.hdf
118856768,ATL04_20210812202356_07671201_006_01.h5,MOD06_L2.A2021220.1640.061.2021269041832.hdf
118860146,ATL04_20210811222352_07531201_006_01.h5,MOD06_L2.A2021221.0715.061.2021269041109.hdf
118862929,ATL04_20210809214051_07221201_006_01.h5,MOD06_L2.A2021218.0805.061.2021269035125.hdf
118864541,ATL04_20210812215813_07681201_006_01.h5,MOD06_L2.A2021224.0900.061.2021224195422.hdf
118866262,ATL04_20210807223208_06921201_006_01.h5,MOD06_L2.A2021219.1015.061.2021269035718.hdf
118868930,ATL04_20210806225751_06771201_006_01.h5,MOD06_L2.A2021219.1330.061.2021269035836.hdf
118876138,ATL04_20210806071456_06671201_006_01.h5,MOD06_L2.A2021218.0225.061.2021269040538.hdf
118881582,ATL04_20210807205751_06911201_006_01.h5,MOD06_L2.A2021219.1735.061.2021269041006.hdf
118881916,ATL04_20210810070637_07281201_006_01.h5,MOD06_L2.A2021222.1805.061.2021223074036.hdf
118883044,ATL04_20210810224931_07381201_006_01.h5,MOD06_L2.A2021222.1945.061.2021223074917.hdf
118886470,ATL04_20210808075754_06981201_006_01.h5,MOD06_L2.A2021223.0040.061.2021223134641.hdf
118886795,ATL04_20210812074937_07591201_006_01.h5,MOD06_L2.A2021220.0150.061.2021269041737.hdf
118888574,ATL04_20210808124046_07011201_006_01.h5,MOD06_L2.A2021219.0425.061.2021269041010.hdf
