,filename_left,filename_right
50631423,ATL04_20201218180046_13070901_006_01.h5,MOD06_L2.A2020353.0020.061.2021268032827.hdf
50632794,ATL04_20201219221759_13250901_006_01.h5,MOD06_L2.A2020354.0600.061.2021268033940.hdf
50632815,ATL04_20201222223519_13710901_006_01.h5,MOD06_L2.A2020353.0515.061.2021268033202.hdf
50632922,ATL04_20201217230918_12950901_006_01.h5,MOD06_L2.A2020355.0645.061.2021268034638.hdf
50633550,ATL04_20201216000037_12650901_006_01.h5,MOD06_L2.A2020354.0740.061.2021268033802.hdf
50634153,ATL04_20201218004335_12960901_006_01.h5,MOD06_L2.A2020355.0505.061.2021268034628.hdf
50636822,ATL04_20201216044329_12680901_006_01.h5,MOD06_L2.A2020354.0420.061.2021268033723.hdf
50643952,ATL04_20201219063505_13150901_006_01.h5,MOD06_L2.A2020353.0620.061.2021268033350.hdf
50647960,ATL04_20201216061746_12690901_006_01.h5,MOD06_L2.A2020353.2235.061.2021268034051.hdf
50656233,ATL04_20201220170928_13370901_006_01.h5,MOD06_L2.A2020352.0250.061.2021268032302.hdf
50658107,ATL04_20201220201803_13390901_006_01.h5,MOD06_L2.A2020353.1330.061.2021268033659.hdf
50658343,ATL04_20201219204342_13240901_006_01.h5,MOD06_L2.A2020355.1320.061.2021268034939.hdf
50661809,ATL04_20201216092621_12710901_006_01.h5,MOD06_L2.A2020353.1650.061.2021268033406.hdf
50692136,ATL04_20201219173507_13220901_006_01.h5,MOD06_L2.A2020352.2240.061.2021268032945.hdf
50809183,ATL04_20201218145211_13050901_006_01.h5,MOD06_L2.A2020353.1435.061.2021268033410.hdf
51365333,ATL04_20201222034351_13590901_006_01.h5,MOD06_L2.A2020352.1320.061.2021268034331.hdf
52565990,ATL04_20200527160526_09490701_006_01.h5,MOD06_L2.A2020153.1445.061.2020154012314.hdf
52569182,ATL04_20200601043125_10180701_006_01.h5,MOD06_L2.A2020152.1520.061.2020153012653.hdf
52570395,ATL04_20200527050524_09420701_006_01.h5,MOD06_L2.A2020149.0450.061.2020149134052.hdf
52572688,ATL04_20200602071421_10350701_006_01.h5,MOD06_L2.A2020148.0725.061.2020148195726.hdf
52572884,ATL04_20200528074820_09590701_006_01.h5,MOD06_L2.A2020153.0745.061.2020153203308.hdf
52573170,ATL04_20200527081359_09440701_006_01.h5,MOD06_L2.A2020154.1505.061.2020155014523.hdf
52573206,ATL04_20200531080540_10050701_006_01.h5,MOD06_L2.A2020149.0810.061.2020149194138.hdf
52573777,ATL04_20200529085658_09750701_006_01.h5,MOD06_L2.A2020148.0905.061.2020148195834.hdf
52574092,ATL04_20200601091417_10210701_006_01.h5,MOD06_L2.A2020151.0935.061.2020151193209.hdf
52574195,ATL04_20200527094816_09450701_006_01.h5,MOD06_L2.A2020149.1445.061.2020150013020.hdf
52574338,ATL04_20200528153947_09640701_006_01.h5,MOD06_L2.A2020154.1005.061.2020154194024.hdf
52574787,ATL04_20200529103115_09760701_006_01.h5,MOD06_L2.A2020153.1420.061.2020154011902.hdf
52574961,ATL04_20200528105655_09610701_006_01.h5,MOD06_L2.A2020151.1115.061.2020151192745.hdf
52575157,ATL04_20200527112234_09460701_006_01.h5,MOD06_L2.A2020148.1405.061.2020149013149.hdf
52575306,ATL04_20200529151407_09790701_006_01.h5,MOD06_L2.A2020148.1225.061.2020149013725.hdf
52575581,ATL04_20200529120533_09770701_006_01.h5,MOD06_L2.A2020153.1240.061.2020154012022.hdf
52575680,ATL04_20200602115713_10380701_006_01.h5,MOD06_L2.A2020149.1305.061.2020150012633.hdf
52576315,ATL04_20200528123112_09620701_006_01.h5,MOD06_L2.A2020154.1325.061.2020155014658.hdf
52576725,ATL04_20200531124832_10080701_006_01.h5,MOD06_L2.A2020150.1350.061.2020151014216.hdf
52576910,ATL04_20200527125651_09470701_006_01.h5,MOD06_L2.A2020152.1340.061.2020153013305.hdf
52577088,ATL04_20200529164825_09800701_006_01.h5,MOD06_L2.A2020151.1435.061.2020152012943.hdf
52577319,ATL04_20200527191401_09510701_006_01.h5,MOD06_L2.A2020152.1655.061.2020153013242.hdf
52577391,ATL04_20200529195700_09820701_006_01.h5,MOD06_L2.A2020150.1710.061.2020151013858.hdf
52577486,ATL04_20200602194839_10430701_006_01.h5,MOD06_L2.A2020153.1740.061.2020154011426.hdf
52577829,ATL04_20200528202239_09670701_006_01.h5,MOD06_L2.A2020149.1625.061.2020150012119.hdf
52578382,ATL04_20200527204818_09520701_006_01.h5,MOD06_L2.A2020154.1645.061.2020155014249.hdf
52578566,ATL04_20200531203959_10130701_006_01.h5,MOD06_L2.A2020148.1720.061.2020149013921.hdf
52578863,ATL04_20200530210538_09980701_006_01.h5,MOD06_L2.A2020153.1920.061.2020154074150.hdf
52579581,ATL04_20200528215656_09680701_006_01.h5,MOD06_L2.A2020148.2040.061.2020149074047.hdf
52579868,ATL04_20200527222235_09530701_006_01.h5,MOD06_L2.A2020151.2110.061.2020152072705.hdf
52579905,ATL04_20200531221416_10140701_006_01.h5,MOD06_L2.A2020151.1610.061.2020152013454.hdf
52580207,ATL04_20200529230534_09840701_006_01.h5,MOD06_L2.A2020153.1600.061.2020154011709.hdf
52580648,ATL04_20200528233114_09690701_006_01.h5,MOD06_L2.A2020153.2235.061.2020154073943.hdf
52581351,ATL04_20200531001413_10000701_006_01.h5,MOD06_L2.A2020152.2330.061.2020153073120.hdf
52582718,ATL04_20200527015649_09400701_006_01.h5,MOD06_L2.A2020153.0110.061.2020153133329.hdf
52583031,ATL04_20200530021409_09860701_006_01.h5,MOD06_L2.A2020149.0135.061.2020149134217.hdf
52589505,ATL04_20200529041406_09720701_006_01.h5,MOD06_L2.A2020149.1610.061.2020150033350.hdf
52590840,ATL04_20200602040546_10330701_006_01.h5,MOD06_L2.A2020151.0315.061.2020151132724.hdf
52606586,ATL04_20200528043945_09570701_006_01.h5,MOD06_L2.A2020148.2305.061.2020149072538.hdf
52609989,ATL04_20200530034826_09870701_006_01.h5,MOD06_L2.A2020149.1350.061.2020150020417.hdf
52623365,ATL04_20200528013110_09550701_006_01.h5,MOD06_L2.A2020150.0220.061.2020150133723.hdf
52623407,ATL04_20200601012250_10160701_006_01.h5,MOD06_L2.A2020148.0230.061.2020148172353.hdf
52623697,ATL04_20200529054823_09730701_006_01.h5,MOD06_L2.A2020152.0345.061.2020152132739.hdf
52624050,ATL04_20200602054003_10340701_006_01.h5,MOD06_L2.A2020154.0330.061.2020154134019.hdf
52627426,ATL04_20200529133950_09780701_006_01.h5,MOD06_L2.A2020151.1255.061.2020152013034.hdf
52636505,ATL04_20200528171404_09650701_006_01.h5,MOD06_L2.A2020152.0510.061.2020152131747.hdf
52637654,ATL04_20200601170544_10260701_006_01.h5,MOD06_L2.A2020153.1615.061.2020154011345.hdf
52652946,ATL04_20200527173943_09500701_006_01.h5,MOD06_L2.A2020148.1135.061.2020148193604.hdf
52661006,ATL04_20200531173124_10110701_006_01.h5,MOD06_L2.A2020148.1830.061.2020149072830.hdf
52673662,ATL04_20200529023948_09710701_006_01.h5,MOD06_L2.A2020150.1035.061.2020150194105.hdf
52674059,ATL04_20200528030527_09560701_006_01.h5,MOD06_L2.A2020151.0300.061.2020151132034.hdf
52674409,ATL04_20200531032247_10020701_006_01.h5,MOD06_L2.A2020152.1020.061.2020152192613.hdf
52681221,ATL04_20200528184822_09660701_006_01.h5,MOD06_L2.A2020151.1750.061.2020152013147.hdf
53017503,ATL04_20200531063122_10040701_006_01.h5,MOD06_L2.A2020148.0620.061.2020148195042.hdf
56132004,ATL04_20201118071601_08420901_006_01.h5,MOD06_L2.A2020326.1410.061.2021268001410.hdf
56132978,ATL04_20201121183324_08950901_006_01.h5,MOD06_L2.A2020328.0325.061.2021268000511.hdf
56138569,ATL04_20201121200741_08960901_006_01.h5,MOD06_L2.A2020329.0425.061.2021268001638.hdf
56138881,ATL04_20201124202500_09420901_006_01.h5,MOD06_L2.A2020325.0450.061.2021267234222.hdf
56139204,ATL04_20201122070743_09030901_006_01.h5,MOD06_L2.A2020328.0520.061.2021268000429.hdf
56139220,ATL04_20201118212438_08510901_006_01.h5,MOD06_L2.A2020326.0535.061.2021267235237.hdf
56139497,ATL04_20201121214159_08970901_006_01.h5,MOD06_L2.A2020329.0605.061.2021268001640.hdf
56139915,ATL04_20201123222457_09280901_006_01.h5,MOD06_L2.A2020328.0700.061.2021268000952.hdf
56140015,ATL04_20201118225855_08520901_006_01.h5,MOD06_L2.A2020326.0715.061.2021267234944.hdf
56140184,ATL04_20201122225037_09130901_006_01.h5,MOD06_L2.A2020324.0725.061.2021267233319.hdf
56140297,ATL04_20201121231616_08980901_006_01.h5,MOD06_L2.A2020329.0745.061.2021268001525.hdf
56140510,ATL04_20201120234155_08830901_006_01.h5,MOD06_L2.A2020323.0820.061.2021267232447.hdf
56140612,ATL04_20201120000734_08680901_006_01.h5,MOD06_L2.A2020329.1420.061.2021268001958.hdf
56140772,ATL04_20201119003313_08530901_006_01.h5,MOD06_L2.A2020326.0855.061.2021267234953.hdf
56141449,ATL04_20201119065022_08570901_006_01.h5,MOD06_L2.A2020326.1350.061.2021267235247.hdf
56141713,ATL04_20201119020730_08540901_006_01.h5,MOD06_L2.A2020329.1105.061.2021268001551.hdf
56141961,ATL04_20201118023310_08390901_006_01.h5,MOD06_L2.A2020323.1140.061.2021267232745.hdf
56142391,ATL04_20201120031609_08700901_006_01.h5,MOD06_L2.A2020329.1240.061.2021268001523.hdf
56142629,ATL04_20201124030749_09310901_006_01.h5,MOD06_L2.A2020323.1320.061.2021267233112.hdf
56143234,ATL04_20201120075901_08730901_006_01.h5,MOD06_L2.A2020326.1210.061.2021267235448.hdf
56143420,ATL04_20201124075041_09340901_006_01.h5,MOD06_L2.A2020324.1400.061.2021267233848.hdf
56143757,ATL04_20201118102436_08440901_006_01.h5,MOD06_L2.A2020323.1635.061.2021267232848.hdf
56143980,ATL04_20201119113315_08600901_006_01.h5,MOD06_L2.A2020329.1740.061.2021268001750.hdf
56144268,ATL04_20201118115854_08450901_006_01.h5,MOD06_L2.A2020329.1600.061.2021268001630.hdf
56144489,ATL04_20201122115035_09060901_006_01.h5,MOD06_L2.A2020323.1815.061.2021267232912.hdf
56144927,ATL04_20201121121614_08910901_006_01.h5,MOD06_L2.A2020326.1845.061.2021267235340.hdf
56145894,ATL04_20201123125913_09220901_006_01.h5,MOD06_L2.A2020323.1955.061.2021267233413.hdf
56146087,ATL04_20201118133311_08460901_006_01.h5,MOD06_L2.A2020326.2025.061.2021267235421.hdf
56146348,ATL04_20201120141611_08770901_006_01.h5,MOD06_L2.A2020323.2135.061.2021267233329.hdf
56146511,ATL04_20201118150728_08470901_006_01.h5,MOD06_L2.A2020326.1530.061.2021267235640.hdf
56147285,ATL04_20201119161607_08630901_006_01.h5,MOD06_L2.A2020326.1525.061.2021267235333.hdf
56148767,ATL04_20201124171625_09400901_006_01.h5,MOD06_L2.A2020329.0110.061.2021268001210.hdf
56159411,ATL04_20201124185043_09410901_006_01.h5,MOD06_L2.A2020325.0215.061.2021268000527.hdf
56161221,ATL04_20201119192441_08650901_006_01.h5,MOD06_L2.A2020326.0120.061.2021268001016.hdf
56161441,ATL04_20201123191622_09260901_006_01.h5,MOD06_L2.A2020328.0110.061.2021268001905.hdf
56163091,ATL04_20201118195020_08500901_006_01.h5,MOD06_L2.A2020323.2225.061.2021267233403.hdf
56165932,ATL04_20201120185903_08800901_006_01.h5,MOD06_L2.A2020328.0620.061.2021268001015.hdf
56169734,ATL04_20201122194202_09110901_006_01.h5,MOD06_L2.A2020323.1525.061.2021267234641.hdf
56174517,ATL04_20201119082440_08580901_006_01.h5,MOD06_L2.A2020326.1705.061.2021267235321.hdf
56176588,ATL04_20201118181603_08490901_006_01.h5,MOD06_L2.A2020323.0010.061.2021267232241.hdf
56178424,ATL04_20201120203320_08810901_006_01.h5,MOD06_L2.A2020323.0325.061.2021267232452.hdf
56178807,ATL04_20201119205859_08660901_006_01.h5,MOD06_L2.A2020326.0355.061.2021267234822.hdf
56179230,ATL04_20201122211619_09120901_006_01.h5,MOD06_L2.A2020329.0430.061.2021268001234.hdf
56179558,ATL04_20201120220738_08820901_006_01.h5,MOD06_L2.A2020328.0525.061.2021268000539.hdf
56179798,ATL04_20201119223316_08670901_006_01.h5,MOD06_L2.A2020324.0550.061.2021267233525.hdf
56210416,ATL04_20201121165906_08940901_006_01.h5,MOD06_L2.A2020323.2310.061.2021267233123.hdf
56277048,ATL04_20201120045026_08710901_006_01.h5,MOD06_L2.A2020324.1225.061.2021267233625.hdf
58604186,ATL04_20200819051903_08380801_006_01.h5,MOD06_L2.A2020237.0745.061.2020239234814.hdf
58607012,ATL04_20200822163624_08910801_006_01.h5,MOD06_L2.A2020236.2105.061.2020237072314.hdf
58610644,ATL04_20200819175322_08460801_006_01.h5,MOD06_L2.A2020234.0835.061.2020234200242.hdf
58612174,ATL04_20200825182801_09380801_006_01.h5,MOD06_L2.A2020233.2235.061.2020234072417.hdf
58612355,ATL04_20200819192739_08470801_006_01.h5,MOD06_L2.A2020234.2315.061.2020235072847.hdf
58612827,ATL04_20200822194459_08930801_006_01.h5,MOD06_L2.A2020234.0830.061.2020234200950.hdf
58614285,ATL04_20200819210156_08480801_006_01.h5,MOD06_L2.A2020235.0055.061.2020235133733.hdf
58614501,ATL04_20200822211916_08940801_006_01.h5,MOD06_L2.A2020236.0815.061.2020236193203.hdf
58614827,ATL04_20200821214455_08790801_006_01.h5,MOD06_L2.A2020234.0150.061.2020234132814.hdf
58615572,ATL04_20200819223614_08490801_006_01.h5,MOD06_L2.A2020235.0235.061.2020235133327.hdf
58615984,ATL04_20200822225333_08950801_006_01.h5,MOD06_L2.A2020236.0320.061.2020236134240.hdf
58616129,ATL04_20200821231913_08800801_006_01.h5,MOD06_L2.A2020233.0745.061.2020233194210.hdf
58616448,ATL04_20200824233633_09260801_006_01.h5,MOD06_L2.A2020235.0415.061.2020235133747.hdf
58616939,ATL04_20200824000212_09110801_006_01.h5,MOD06_L2.A2020234.0510.061.2020234133603.hdf
58617084,ATL04_20200819003610_08350801_006_01.h5,MOD06_L2.A2020237.0720.061.2020239235054.hdf
58617103,ATL04_20200821042744_08680801_006_01.h5,MOD06_L2.A2020233.0605.061.2020233193728.hdf
58617330,ATL04_20200820001031_08500801_006_01.h5,MOD06_L2.A2020236.0635.061.2020236192757.hdf
58617599,ATL04_20200825011050_09270801_006_01.h5,MOD06_L2.A2020234.0650.061.2020234200855.hdf
58618653,ATL04_20200819021028_08360801_006_01.h5,MOD06_L2.A2020235.0735.061.2020235194350.hdf
58618760,ATL04_20200819082737_08400801_006_01.h5,MOD06_L2.A2020234.1005.061.2020234195658.hdf
58619251,ATL04_20200820093615_08560801_006_01.h5,MOD06_L2.A2020236.1135.061.2020236193942.hdf
58619606,ATL04_20200819100155_08410801_006_01.h5,MOD06_L2.A2020236.0955.061.2020236193428.hdf
58620551,ATL04_20200821104453_08720801_006_01.h5,MOD06_L2.A2020234.1325.061.2020235015449.hdf
58620754,ATL04_20200820111033_08570801_006_01.h5,MOD06_L2.A2020233.0925.061.2020233193230.hdf
58621219,ATL04_20200823112752_09030801_006_01.h5,MOD06_L2.A2020233.1420.061.2020234013326.hdf
58621536,ATL04_20200821121911_08730801_006_01.h5,MOD06_L2.A2020236.1450.061.2020237013301.hdf
58621747,ATL04_20200825121052_09340801_006_01.h5,MOD06_L2.A2020235.0910.061.2020235193426.hdf
58624602,ATL04_20200822150207_08900801_006_01.h5,MOD06_L2.A2020234.1825.061.2020235074113.hdf
58633485,ATL04_20200825165344_09370801_006_01.h5,MOD06_L2.A2020233.1955.061.2020234073309.hdf
58634761,ATL04_20200820172743_08610801_006_01.h5,MOD06_L2.A2020234.1905.061.2020235073457.hdf
58635203,ATL04_20200824171923_09220801_006_01.h5,MOD06_L2.A2020236.1855.061.2020237072311.hdf
58640123,ATL04_20200821170203_08760801_006_01.h5,MOD06_L2.A2020237.0000.061.2020239233559.hdf
58643587,ATL04_20200819161904_08450801_006_01.h5,MOD06_L2.A2020234.1845.061.2020235073928.hdf
58644407,ATL04_20200819034445_08370801_006_01.h5,MOD06_L2.A2020234.0805.061.2020234194830.hdf
58647641,ATL04_20200822040205_08830801_006_01.h5,MOD06_L2.A2020235.1920.061.2020236073713.hdf
58651625,ATL04_20200823161045_09060801_006_01.h5,MOD06_L2.A2020237.1035.061.2020239233849.hdf
58652237,ATL04_20200824075339_09160801_006_01.h5,MOD06_L2.A2020233.1920.061.2020234072810.hdf
58653329,ATL04_20200824154506_09210801_006_01.h5,MOD06_L2.A2020237.1355.061.2020239234549.hdf
58653495,ATL04_20200820155325_08600801_006_01.h5,MOD06_L2.A2020237.1855.061.2020239235705.hdf
58654656,ATL04_20200825151926_09360801_006_01.h5,MOD06_L2.A2020236.1630.061.2020237013359.hdf
58655711,ATL04_20200821152746_08750801_006_01.h5,MOD06_L2.A2020236.2125.061.2020237072709.hdf
58660588,ATL04_20200824031047_09130801_006_01.h5,MOD06_L2.A2020236.0640.061.2020236193437.hdf
58679138,ATL04_20200823143627_09050801_006_01.h5,MOD06_L2.A2020237.0900.061.2020239235303.hdf
58679763,ATL04_20200823064500_09000801_006_01.h5,MOD06_L2.A2020235.1050.061.2020235193813.hdf
58680058,ATL04_20200822071040_08850801_006_01.h5,MOD06_L2.A2020233.1740.061.2020234013219.hdf
58683104,ATL04_20200822181041_08920801_006_01.h5,MOD06_L2.A2020234.2000.061.2020235073521.hdf
58683288,ATL04_20200820190200_08620801_006_01.h5,MOD06_L2.A2020233.2055.061.2020234072300.hdf
58691532,ATL04_20200821025327_08670801_006_01.h5,MOD06_L2.A2020237.0555.061.2020239234733.hdf
58704186,ATL04_20200820031906_08520801_006_01.h5,MOD06_L2.A2020236.0050.061.2020236132415.hdf
58706984,ATL04_20200822022748_08820801_006_01.h5,MOD06_L2.A2020235.1630.061.2020236013653.hdf
61501017,ATL04_20200429122051_05190701_006_02.h5,MOD06_L2.A2020123.0935.061.2020125205659.hdf
61509112,ATL04_20200502000351_05570701_006_01.h5,MOD06_L2.A2020124.2255.061.2020125210533.hdf
61513871,ATL04_20200504004651_05880701_006_01.h5,MOD06_L2.A2020120.2325.061.2020121072919.hdf
61514789,ATL04_20200430022927_05280701_006_02.h5,MOD06_L2.A2020123.0055.061.2020125204157.hdf
61515018,ATL04_20200503024647_05740701_006_01.h5,MOD06_L2.A2020126.0125.061.2020126132843.hdf
61515348,ATL04_20200502031226_05590701_006_01.h5,MOD06_L2.A2020122.1010.061.2020125204752.hdf
61516646,ATL04_20200429042924_05140701_006_02.h5,MOD06_L2.A2020126.0305.061.2020126133141.hdf
61517033,ATL04_20200502044643_05600701_006_01.h5,MOD06_L2.A2020124.0955.061.2020125211611.hdf
61517694,ATL04_20200430053801_05300701_006_02.h5,MOD06_L2.A2020123.0415.061.2020125205202.hdf
61517734,ATL04_20200504052943_05910701_006_01.h5,MOD06_L2.A2020121.0425.061.2020125185816.hdf
61517772,ATL04_20200504114652_05950701_006_01.h5,MOD06_L2.A2020126.0945.061.2020126201831.hdf
61517914,ATL04_20200429060341_05150701_006_02.h5,MOD06_L2.A2020126.0445.061.2020126133413.hdf
61517983,ATL04_20200430115511_05340701_006_02.h5,MOD06_L2.A2020124.0500.061.2020125210729.hdf
61518170,ATL04_20200502062100_05610701_006_01.h5,MOD06_L2.A2020122.0510.061.2020125203932.hdf
61518350,ATL04_20200501064639_05460701_006_01.h5,MOD06_L2.A2020125.0540.061.2020125211519.hdf
61518696,ATL04_20200430071219_05310701_006_02.h5,MOD06_L2.A2020126.0625.061.2020126201709.hdf
61518785,ATL04_20200429073759_05160701_006_02.h5,MOD06_L2.A2020123.0910.061.2020125205042.hdf
61519127,ATL04_20200501112932_05490701_006_01.h5,MOD06_L2.A2020120.0840.061.2020120193736.hdf
61519281,ATL04_20200501082057_05470701_006_01.h5,MOD06_L2.A2020124.0815.061.2020125210715.hdf
61520064,ATL04_20200504083818_05930701_006_01.h5,MOD06_L2.A2020122.0830.061.2020125203835.hdf
61520608,ATL04_20200429091216_05170701_006_02.h5,MOD06_L2.A2020125.0900.061.2020125211838.hdf
61520858,ATL04_20200429152925_05210701_006_02.h5,MOD06_L2.A2020122.1145.061.2020125203907.hdf
61521280,ATL04_20200430163803_05370701_006_02.h5,MOD06_L2.A2020126.1300.061.2020127013732.hdf
61521399,ATL04_20200504162944_05980701_006_01.h5,MOD06_L2.A2020124.1135.061.2020125210936.hdf
61521916,ATL04_20200503165523_05830701_006_01.h5,MOD06_L2.A2020126.1120.061.2020126201453.hdf
61522713,ATL04_20200502172102_05680701_006_01.h5,MOD06_L2.A2020126.1440.061.2020127013946.hdf
61522791,ATL04_20200501174641_05530701_006_01.h5,MOD06_L2.A2020121.1105.061.2020125191409.hdf
61522966,ATL04_20200505173823_06140701_006_01.h5,MOD06_L2.A2020122.1505.061.2020125203843.hdf
61523221,ATL04_20200430181220_05380701_006_02.h5,MOD06_L2.A2020125.1535.061.2020126015148.hdf
61523807,ATL04_20200502185520_05690701_006_01.h5,MOD06_L2.A2020124.1630.061.2020125211131.hdf
61524061,ATL04_20200501192059_05540701_006_01.h5,MOD06_L2.A2020120.1655.061.2020121013718.hdf
61524302,ATL04_20200430194638_05390701_006_02.h5,MOD06_L2.A2020123.1725.061.2020125205458.hdf
61524633,ATL04_20200429201217_05240701_006_02.h5,MOD06_L2.A2020123.1050.061.2020125205343.hdf
61525067,ATL04_20200502202937_05700701_006_01.h5,MOD06_L2.A2020122.1825.061.2020125204003.hdf
61526008,ATL04_20200504211237_06010701_006_01.h5,MOD06_L2.A2020121.1920.061.2020125190243.hdf
61526345,ATL04_20200429214635_05250701_006_02.h5,MOD06_L2.A2020126.1940.061.2020127073103.hdf
61527534,ATL04_20200505222116_06170701_006_01.h5,MOD06_L2.A2020125.2035.061.2020126072958.hdf
61531641,ATL04_20200430005509_05270701_006_02.h5,MOD06_L2.A2020120.2215.061.2020121074125.hdf
61535402,ATL04_20200502233812_05720701_006_01.h5,MOD06_L2.A2020123.1200.061.2020125204646.hdf
61539257,ATL04_20200501002930_05420701_006_01.h5,MOD06_L2.A2020122.2045.061.2020125203205.hdf
61539870,ATL04_20200505002112_06030701_006_01.h5,MOD06_L2.A2020122.1420.061.2020125203006.hdf
61551639,ATL04_20200429232052_05260701_006_02.h5,MOD06_L2.A2020120.2035.061.2020121074039.hdf
61556143,ATL04_20200502110353_05640701_006_01.h5,MOD06_L2.A2020122.0955.061.2020125203002.hdf
61560803,ATL04_20200430132928_05350701_006_02.h5,MOD06_L2.A2020120.1155.061.2020120192914.hdf
61560979,ATL04_20200504132110_05960701_006_01.h5,MOD06_L2.A2020126.2115.061.2020127073324.hdf
61561766,ATL04_20200503134649_05810701_006_01.h5,MOD06_L2.A2020123.1230.061.2020125205508.hdf
61562553,ATL04_20200501143806_05510701_006_01.h5,MOD06_L2.A2020124.1310.061.2020125210332.hdf
61562749,ATL04_20200505142948_06120701_006_01.h5,MOD06_L2.A2020122.1325.061.2020125203902.hdf
61562853,ATL04_20200430150345_05360701_006_02.h5,MOD06_L2.A2020120.1335.061.2020121014125.hdf
61563614,ATL04_20200504224654_06020701_006_01.h5,MOD06_L2.A2020123.2045.061.2020125205900.hdf
61564947,ATL04_20200501222934_05560701_006_02.h5,MOD06_L2.A2020124.1810.061.2020125211334.hdf
61566783,ATL04_20200429025507_05130701_006_02.h5,MOD06_L2.A2020124.2305.061.2020125210937.hdf
61573854,ATL04_20200430102053_05330701_006_02.h5,MOD06_L2.A2020124.0820.061.2020125210737.hdf
